stazione_id;data;inquinante;valore
6;30/11/2020;PM10;68
6;30/11/2020;PM25;58
7;30/11/2020;NO2;71
7;30/11/2020;O3;8
7;30/11/2020;PM10;62
8;30/11/2020;C6H6;
8;30/11/2020;CO_8h;
8;30/11/2020;NO2;
1;01/12/2020;NO2;
2;01/12/2020;C6H6;1.6
2;01/12/2020;NO2;62
2;01/12/2020;O3;26
2;01/12/2020;PM10;42
2;01/12/2020;PM25;34
2;01/12/2020;SO2;2.5
3;01/12/2020;CO_8h;2
3;01/12/2020;NO2;79
4;01/12/2020;C6H6;
4;01/12/2020;CO_8h;2.6
4;01/12/2020;NO2;89
4;01/12/2020;PM10;50
5;01/12/2020;NO2;
5;01/12/2020;O3;
6;01/12/2020;C6H6;2
6;01/12/2020;CO_8h;1.3
6;01/12/2020;NO2;68
6;01/12/2020;PM10;50
6;01/12/2020;PM25;43
7;01/12/2020;NO2;66
7;01/12/2020;O3;19
7;01/12/2020;PM10;38
8;01/12/2020;C6H6;
8;01/12/2020;CO_8h;
8;01/12/2020;NO2;
1;02/12/2020;NO2;
2;02/12/2020;C6H6;
2;02/12/2020;NO2;56
2;02/12/2020;O3;15
2;02/12/2020;PM10;36
2;02/12/2020;PM25;27
2;02/12/2020;SO2;5
3;02/12/2020;CO_8h;1.1
3;02/12/2020;NO2;64
4;02/12/2020;C6H6;
4;02/12/2020;CO_8h;1.5
4;02/12/2020;NO2;89
4;02/12/2020;PM10;38
5;02/12/2020;NO2;
5;02/12/2020;O3;
6;02/12/2020;C6H6;1.5
6;02/12/2020;CO_8h;0.8
6;02/12/2020;NO2;55
6;02/12/2020;PM10;41
6;02/12/2020;PM25;33
7;02/12/2020;NO2;62
7;02/12/2020;O3;15
7;02/12/2020;PM10;33
8;02/12/2020;C6H6;
8;02/12/2020;CO_8h;
8;02/12/2020;NO2;
1;03/12/2020;NO2;
2;03/12/2020;C6H6;0.5
2;03/12/2020;NO2;57
2;03/12/2020;O3;26
2;03/12/2020;PM10;16
2;03/12/2020;PM25;13
2;03/12/2020;SO2;2.5
3;03/12/2020;CO_8h;1.1
3;03/12/2020;NO2;
4;03/12/2020;C6H6;
4;03/12/2020;CO_8h;1.5
4;03/12/2020;NO2;76
4;03/12/2020;PM10;19
5;03/12/2020;NO2;
5;03/12/2020;O3;
6;03/12/2020;C6H6;1.3
6;03/12/2020;CO_8h;0.9
6;03/12/2020;NO2;61
6;03/12/2020;PM10;21
6;03/12/2020;PM25;17
7;03/12/2020;NO2;67
7;03/12/2020;O3;24
7;03/12/2020;PM10;13
8;03/12/2020;C6H6;
8;03/12/2020;CO_8h;
8;03/12/2020;NO2;
1;04/12/2020;NO2;
2;04/12/2020;C6H6;2.3
2;04/12/2020;NO2;58
2;04/12/2020;O3;5
2;04/12/2020;PM10;26
2;04/12/2020;PM25;20
2;04/12/2020;SO2;2.5
3;04/12/2020;CO_8h;1
3;04/12/2020;NO2;
4;04/12/2020;C6H6;
4;04/12/2020;CO_8h;1.7
4;04/12/2020;NO2;82
4;04/12/2020;PM10;27
5;04/12/2020;NO2;
5;04/12/2020;O3;
6;04/12/2020;C6H6;2
6;04/12/2020;CO_8h;1.1
6;04/12/2020;NO2;63
6;04/12/2020;PM10;35
6;04/12/2020;PM25;29
7;04/12/2020;NO2;72
7;04/12/2020;O3;5
7;04/12/2020;PM10;26
8;04/12/2020;C6H6;
8;04/12/2020;CO_8h;
8;04/12/2020;NO2;
1;09/12/2020;NO2;
2;09/12/2020;C6H6;0.5
2;09/12/2020;NO2;57
2;09/12/2020;O3;24
2;09/12/2020;PM10;13
2;09/12/2020;PM25;12
2;09/12/2020;SO2;2.5
3;09/12/2020;CO_8h;0.8
3;09/12/2020;NO2;52
4;09/12/2020;C6H6;
4;09/12/2020;CO_8h;0.9
4;09/12/2020;NO2;78
4;09/12/2020;PM10;15
5;09/12/2020;NO2;
5;09/12/2020;O3;
6;09/12/2020;C6H6;1.1
6;09/12/2020;CO_8h;1
6;09/12/2020;NO2;61
6;09/12/2020;PM10;14
6;09/12/2020;PM25;14
7;09/12/2020;NO2;59
7;09/12/2020;O3;22
7;09/12/2020;PM10;10
8;09/12/2020;C6H6;
8;09/12/2020;CO_8h;
8;09/12/2020;NO2;
1;10/12/2020;NO2;
2;10/12/2020;C6H6;0.5
2;10/12/2020;NO2;58
2;10/12/2020;O3;32
2;10/12/2020;PM10;15
2;10/12/2020;PM25;13
2;10/12/2020;SO2;2.5
3;10/12/2020;CO_8h;0.9
3;10/12/2020;NO2;60
4;10/12/2020;C6H6;
4;10/12/2020;CO_8h;0.9
4;10/12/2020;NO2;97
4;10/12/2020;PM10;18
5;10/12/2020;NO2;
5;10/12/2020;O3;
6;10/12/2020;C6H6;1.5
6;10/12/2020;CO_8h;1
6;10/12/2020;NO2;66
6;10/12/2020;PM10;19
6;10/12/2020;PM25;17
7;10/12/2020;NO2;72
7;10/12/2020;O3;25
7;10/12/2020;PM10;15
8;10/12/2020;C6H6;
8;10/12/2020;CO_8h;
8;10/12/2020;NO2;
1;11/12/2020;NO2;
2;11/12/2020;C6H6;1.7
2;11/12/2020;NO2;75
2;11/12/2020;O3;18
2;11/12/2020;PM10;28
2;11/12/2020;PM25;21
2;11/12/2020;SO2;6
3;11/12/2020;CO_8h;1.3
3;11/12/2020;NO2;69
4;11/12/2020;C6H6;
4;11/12/2020;CO_8h;1.7
4;11/12/2020;NO2;102
4;11/12/2020;PM10;25
5;11/12/2020;NO2;
5;11/12/2020;O3;
6;11/12/2020;C6H6;2.3
6;11/12/2020;CO_8h;1.3
6;11/12/2020;NO2;76
6;11/12/2020;PM10;31
6;11/12/2020;PM25;25
7;11/12/2020;NO2;76
7;11/12/2020;O3;24
7;11/12/2020;PM10;23
8;11/12/2020;C6H6;
8;11/12/2020;CO_8h;
8;11/12/2020;NO2;
1;14/12/2020;NO2;
2;14/12/2020;C6H6;1.9
2;14/12/2020;NO2;
2;14/12/2020;O3;8
2;14/12/2020;PM10;42
2;14/12/2020;PM25;35
2;14/12/2020;SO2;5
3;14/12/2020;CO_8h;1.1
3;14/12/2020;NO2;46
4;14/12/2020;C6H6;
4;14/12/2020;CO_8h;1.7
4;14/12/2020;NO2;121
4;14/12/2020;PM10;43
5;14/12/2020;NO2;
5;14/12/2020;O3;
6;14/12/2020;C6H6;3.1
6;14/12/2020;CO_8h;1.5
6;14/12/2020;NO2;71
6;14/12/2020;PM10;53
6;14/12/2020;PM25;46
7;14/12/2020;NO2;84
7;14/12/2020;O3;9
7;14/12/2020;PM10;39
8;14/12/2020;C6H6;
8;14/12/2020;CO_8h;
8;14/12/2020;NO2;
1;15/12/2020;NO2;
2;15/12/2020;C6H6;4.2
2;15/12/2020;NO2;
2;15/12/2020;O3;5
2;15/12/2020;PM10;60
2;15/12/2020;PM25;48
2;15/12/2020;SO2;8
3;15/12/2020;CO_8h;1.6
3;15/12/2020;NO2;65
4;15/12/2020;C6H6;
4;15/12/2020;CO_8h;2.5
4;15/12/2020;NO2;133
4;15/12/2020;PM10;70
5;15/12/2020;NO2;
5;15/12/2020;O3;
6;15/12/2020;C6H6;4.9
6;15/12/2020;CO_8h;2.2
6;15/12/2020;NO2;100
6;15/12/2020;PM10;72
6;15/12/2020;PM25;63
7;15/12/2020;NO2;115
7;15/12/2020;O3;5
7;15/12/2020;PM10;60
8;15/12/2020;C6H6;
8;15/12/2020;CO_8h;
8;15/12/2020;NO2;
1;16/12/2020;NO2;
2;16/12/2020;C6H6;4.6
2;16/12/2020;NO2;
2;16/12/2020;O3;4
2;16/12/2020;PM10;64
2;16/12/2020;PM25;50
2;16/12/2020;SO2;10
3;16/12/2020;CO_8h;1.9
3;16/12/2020;NO2;61
4;16/12/2020;C6H6;
4;16/12/2020;CO_8h;2.8
4;16/12/2020;NO2;133
4;16/12/2020;PM10;69
5;16/12/2020;NO2;
5;16/12/2020;O3;
6;16/12/2020;C6H6;5
6;16/12/2020;CO_8h;2.4
6;16/12/2020;NO2;91
6;16/12/2020;PM10;81
6;16/12/2020;PM25;62
7;16/12/2020;NO2;123
7;16/12/2020;O3;4
7;16/12/2020;PM10;58
8;16/12/2020;C6H6;
8;16/12/2020;CO_8h;
8;16/12/2020;NO2;
1;17/12/2020;NO2;
2;17/12/2020;C6H6;2.2
2;17/12/2020;NO2;
2;17/12/2020;O3;4
2;17/12/2020;PM10;48
2;17/12/2020;PM25;40
2;17/12/2020;SO2;5
3;17/12/2020;CO_8h;1.2
3;17/12/2020;NO2;
4;17/12/2020;C6H6;
4;17/12/2020;CO_8h;1.4
4;17/12/2020;NO2;71
4;17/12/2020;PM10;49
5;17/12/2020;NO2;
5;17/12/2020;O3;
6;17/12/2020;C6H6;3.2
6;17/12/2020;CO_8h;1.6
6;17/12/2020;NO2;65
6;17/12/2020;PM10;59
6;17/12/2020;PM25;47
7;17/12/2020;NO2;58
7;17/12/2020;O3;4
7;17/12/2020;PM10;46
8;17/12/2020;C6H6;
8;17/12/2020;CO_8h;
8;17/12/2020;NO2;
1;18/12/2020;NO2;
2;18/12/2020;C6H6;2.7
2;18/12/2020;NO2;
2;18/12/2020;O3;2
2;18/12/2020;PM10;55
2;18/12/2020;PM25;43
2;18/12/2020;SO2;6
3;18/12/2020;CO_8h;1.2
3;18/12/2020;NO2;65
4;18/12/2020;C6H6;
4;18/12/2020;CO_8h;1.9
4;18/12/2020;NO2;102
4;18/12/2020;PM10;62
5;18/12/2020;NO2;
5;18/12/2020;O3;
6;18/12/2020;C6H6;3.1
6;18/12/2020;CO_8h;1.6
6;18/12/2020;NO2;71
6;18/12/2020;PM10;64
6;18/12/2020;PM25;50
7;18/12/2020;NO2;77
7;18/12/2020;O3;5
7;18/12/2020;PM10;50
8;18/12/2020;C6H6;
8;18/12/2020;CO_8h;
8;18/12/2020;NO2;
1;21/12/2020;NO2;
2;21/12/2020;C6H6;1.3
2;21/12/2020;NO2;43
2;21/12/2020;O3;10
2;21/12/2020;PM10;35
2;21/12/2020;PM25;28
2;21/12/2020;SO2;2.5
3;21/12/2020;CO_8h;1.1
3;21/12/2020;NO2;47
4;21/12/2020;C6H6;
4;21/12/2020;CO_8h;1.6
4;21/12/2020;NO2;83
4;21/12/2020;PM10;39
5;21/12/2020;NO2;
5;21/12/2020;O3;
6;21/12/2020;C6H6;1.8
6;21/12/2020;CO_8h;1.5
6;21/12/2020;NO2;48
6;21/12/2020;PM10;36
6;21/12/2020;PM25;33
7;21/12/2020;NO2;48
7;21/12/2020;O3;6
7;21/12/2020;PM10;29
8;21/12/2020;C6H6;
8;21/12/2020;CO_8h;
8;21/12/2020;NO2;
1;22/12/2020;NO2;
2;22/12/2020;C6H6;1.7
2;22/12/2020;NO2;44
2;22/12/2020;O3;6
2;22/12/2020;PM10;43
2;22/12/2020;PM25;34
2;22/12/2020;SO2;2.5
3;22/12/2020;CO_8h;1.2
3;22/12/2020;NO2;49
4;22/12/2020;C6H6;
4;22/12/2020;CO_8h;1.7
4;22/12/2020;NO2;79
4;22/12/2020;PM10;40
5;22/12/2020;NO2;
5;22/12/2020;O3;
6;22/12/2020;C6H6;2.5
6;22/12/2020;CO_8h;
6;22/12/2020;NO2;
6;22/12/2020;PM10;51
6;22/12/2020;PM25;42
7;22/12/2020;NO2;49
7;22/12/2020;O3;4
7;22/12/2020;PM10;41
8;22/12/2020;C6H6;
8;22/12/2020;CO_8h;
8;22/12/2020;NO2;
1;23/12/2020;NO2;
2;23/12/2020;C6H6;2.1
2;23/12/2020;NO2;
2;23/12/2020;O3;5
2;23/12/2020;PM10;43
2;23/12/2020;PM25;33
2;23/12/2020;SO2;5
3;23/12/2020;CO_8h;1.2
3;23/12/2020;NO2;42
4;23/12/2020;C6H6;
4;23/12/2020;CO_8h;1.7
4;23/12/2020;NO2;66
4;23/12/2020;PM10;47
5;23/12/2020;NO2;
5;23/12/2020;O3;
6;23/12/2020;C6H6;3.1
6;23/12/2020;CO_8h;1.7
6;23/12/2020;NO2;58
6;23/12/2020;PM10;56
6;23/12/2020;PM25;45
7;23/12/2020;NO2;54
7;23/12/2020;O3;5
7;23/12/2020;PM10;41
8;23/12/2020;C6H6;
8;23/12/2020;CO_8h;
8;23/12/2020;NO2;
1;24/12/2020;NO2;
2;24/12/2020;C6H6;2.3
2;24/12/2020;NO2;
2;24/12/2020;O3;2
2;24/12/2020;PM10;49
2;24/12/2020;PM25;38
2;24/12/2020;SO2;2.5
3;24/12/2020;CO_8h;1.2
3;24/12/2020;NO2;50
4;24/12/2020;C6H6;
4;24/12/2020;CO_8h;1.2
4;24/12/2020;NO2;85
4;24/12/2020;PM10;52
5;24/12/2020;NO2;
5;24/12/2020;O3;
6;24/12/2020;C6H6;3.4
6;24/12/2020;CO_8h;1.8
6;24/12/2020;NO2;61
6;24/12/2020;PM10;56
6;24/12/2020;PM25;43
7;24/12/2020;NO2;65
7;24/12/2020;O3;2
7;24/12/2020;PM10;45
8;24/12/2020;C6H6;
8;24/12/2020;CO_8h;
8;24/12/2020;NO2;
1;28/12/2020;NO2;
2;28/12/2020;C6H6;0.5
2;28/12/2020;NO2;40
2;28/12/2020;O3;40
2;28/12/2020;PM10;29
2;28/12/2020;PM25;25
2;28/12/2020;SO2;2.5
3;28/12/2020;CO_8h;1.3
3;28/12/2020;NO2;45
4;28/12/2020;C6H6;
4;28/12/2020;CO_8h;1.3
4;28/12/2020;NO2;79
4;28/12/2020;PM10;30
5;28/12/2020;NO2;
5;28/12/2020;O3;
6;28/12/2020;C6H6;1.3
6;28/12/2020;CO_8h;1.1
6;28/12/2020;NO2;45
6;28/12/2020;PM10;37
6;28/12/2020;PM25;34
7;28/12/2020;NO2;51
7;28/12/2020;O3;35
7;28/12/2020;PM10;22
8;28/12/2020;C6H6;
8;28/12/2020;CO_8h;
8;28/12/2020;NO2;
1;29/12/2020;NO2;
2;29/12/2020;C6H6;0.5
2;29/12/2020;NO2;56
2;29/12/2020;O3;36
2;29/12/2020;PM10;19
2;29/12/2020;PM25;17
2;29/12/2020;SO2;2.5
3;29/12/2020;CO_8h;0.9
3;29/12/2020;NO2;60
4;29/12/2020;C6H6;
4;29/12/2020;CO_8h;0.8
4;29/12/2020;NO2;
4;29/12/2020;PM10;21
5;29/12/2020;NO2;
5;29/12/2020;O3;
6;29/12/2020;C6H6;1.2
6;29/12/2020;CO_8h;1
6;29/12/2020;NO2;55
6;29/12/2020;PM10;25
6;29/12/2020;PM25;22
7;29/12/2020;NO2;58
7;29/12/2020;O3;27
7;29/12/2020;PM10;15
8;29/12/2020;C6H6;
8;29/12/2020;CO_8h;
8;29/12/2020;NO2;
1;30/12/2020;NO2;
2;30/12/2020;C6H6;1.6
2;30/12/2020;NO2;59
2;30/12/2020;O3;7
2;30/12/2020;PM10;38
2;30/12/2020;PM25;33
2;30/12/2020;SO2;5
3;30/12/2020;CO_8h;1.1
3;30/12/2020;NO2;68
4;30/12/2020;C6H6;
4;30/12/2020;CO_8h;1.3
4;30/12/2020;NO2;
4;30/12/2020;PM10;37
5;30/12/2020;NO2;
5;30/12/2020;O3;
6;30/12/2020;C6H6;2.2
6;30/12/2020;CO_8h;1.4
6;30/12/2020;NO2;63
6;30/12/2020;PM10;43
6;30/12/2020;PM25;40
7;30/12/2020;NO2;79
7;30/12/2020;O3;8
7;30/12/2020;PM10;33
8;30/12/2020;C6H6;
8;30/12/2020;CO_8h;
8;30/12/2020;NO2;
1;31/12/2020;NO2;
2;31/12/2020;C6H6;2
2;31/12/2020;NO2;70
2;31/12/2020;O3;7
2;31/12/2020;PM10;50
2;31/12/2020;PM25;42
2;31/12/2020;SO2;5
3;31/12/2020;CO_8h;1.5
3;31/12/2020;NO2;79
4;31/12/2020;C6H6;
4;31/12/2020;CO_8h;1.4
4;31/12/2020;NO2;
4;31/12/2020;PM10;48
5;31/12/2020;NO2;
5;31/12/2020;O3;
6;31/12/2020;C6H6;3
6;31/12/2020;CO_8h;1.5
6;31/12/2020;NO2;72
6;31/12/2020;PM10;54
6;31/12/2020;PM25;47
7;31/12/2020;NO2;74
7;31/12/2020;O3;7
7;31/12/2020;PM10;43
8;31/12/2020;C6H6;
8;31/12/2020;CO_8h;
8;31/12/2020;NO2;
