timestamp,latitude,longitude,datetime,timedelta,spacedelta,stopping,journey_id,stationary_id
1582449355,45.4823913574219,9.1940672324016,2020-02-23T09:15:55Z,207,1335.18378697615,FALSE,6474631057378352801,
1582449356,45.4823913574219,9.1940672324016,2020-02-23T09:15:56Z,1,0,TRUE,6474631057378352801,
1582449370,45.4826965332031,9.19265282663787,2020-02-23T09:16:10Z,14,115.666085843177,FALSE,6474631057378352801,
1582449393,45.4847412109375,9.19488215424341,2020-02-23T09:16:33Z,23,286.389081375864,FALSE,6474631057378352801,
1582449410,45.4842834472656,9.19789305613967,2020-02-23T09:16:50Z,17,240.826131835399,FALSE,6474631057378352801,
1582449430,45.4855346679688,9.19662040081252,2020-02-23T09:17:10Z,20,170.989853693132,FALSE,6474631057378352801,
1582449444,45.4867248535156,9.19780356158281,2020-02-23T09:17:24Z,14,161.410108976651,FALSE,6474631057378352801,
1582449524,45.4887084960938,9.19399931030753,2020-02-23T09:18:44Z,80,370.202595555987,FALSE,6474631057378352801,
1582449525,45.4887084960938,9.19399931030753,2020-02-23T09:18:45Z,1,0,TRUE,6474631057378352801,
1582449528,45.4888916015625,9.19314141316267,2020-02-23T09:18:48Z,3,70.0845446492163,FALSE,6474631057378352801,
1582449532,45.4891967773438,9.19262676091105,2020-02-23T09:18:52Z,4,52.6215002452734,FALSE,6474631057378352801,
1582449533,45.4891967773438,9.19262676091105,2020-02-23T09:18:53Z,1,4.28302232715408e-11,TRUE,6474631057378352801,
1582449534,45.4891967773438,9.19262676091105,2020-02-23T09:18:54Z,1,4.28302232715408e-11,TRUE,6474631057378352801,
1582449557,45.4916381835938,9.19218877627178,2020-02-23T09:19:17Z,23,273.492749856072,FALSE,6474631057378352801,
1582449570,45.4920654296875,9.19259105966248,2020-02-23T09:19:30Z,13,56.9531752591948,FALSE,6474631057378352801,
1582449637,45.4953918457031,9.19439535765361,2020-02-23T09:20:37Z,67,395.690796539577,FALSE,6474631057378352801,
1582449638,45.4953918457031,9.19439437513471,2020-02-23T09:20:38Z,1,0.0767980387016605,TRUE,6474631057378352801,
1582449728,45.4957885742188,9.19360828899253,2020-02-23T09:22:08Z,90,75.6275611339266,FALSE,6474631057378352801,
1582449736,45.4961242675781,9.19269868284906,2020-02-23T09:22:16Z,8,80.2928472585686,FALSE,6474631057378352801,
1582449739,45.4961242675781,9.19269868284906,2020-02-23T09:22:19Z,3,0,TRUE,6474631057378352801,
1582449748,45.4974670410156,9.19358887019,2020-02-23T09:22:28Z,9,164.660880796564,FALSE,6474631057378352801,
1582449750,45.4974975585938,9.19359311198145,2020-02-23T09:22:30Z,2,3.40793510735661,FALSE,6474631057378352801,
1582449756,45.4981994628906,9.19398011195721,2020-02-23T09:22:36Z,6,83.669769888561,FALSE,6474631057378352801,
